benchmark,benchmark_version,cmbnd,cmbnd_t,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_t,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Fire Strike,1.1,10898,50.69,5203,10,14,Intel,31995,Core i9-10900KF Processor,FCLGA1200,101.57,101.57,125,September 29 2020,NVIDIA GeForce RTX 3080,2062,1363,42,2115,1,Approved ,27.21.14.5655,1363,46539,"Micro-Star International Co ., Ltd.",10240,232.26,179.26,64-bit Windows 10 (10.0.19041),16384,4398,33355,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,11317,52.64,5308,10,14,Intel,32196,Core i9-10900K Processor,FCLGA1200,102.21,102.21,125,September 29 2020,NVIDIA GeForce RTX 3080,2054,1307,40,2100,1,Approved ,27.21.14.5655,1307,45483,"Asustek Computer, Inc.",10240,226.69,175.37,64-bit Windows 10 (10.0.19041),16384,4402,33350,"1,024 GB ADATA SX8200PNP",raufzero
Fire Strike,1.1,11034,51.32,5203,10,14,Intel,31132,Core i9-10900KF Processor,FCLGA1200,98.83,98.83,125,September 29 2020,NVIDIA GeForce RTX 3080,2058,1363,42,2115,1,Approved ,27.21.14.5655,1363,46556,"Micro-Star International Co ., Ltd.",10240,232.11,179.46,64-bit Windows 10 (10.0.19041),16384,4400,33343,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,11703,54.43,5004,8,14,Intel,26314,Core i9-9900KS Processor,FCLGA1151,83.54,83.54,127,September 18 2020,NVIDIA GeForce RTX 3080,2082,1313,42,2130,1,Approved ,27.21.14.5638,1313,47604,"Micro-Star International Co ., Ltd.",10240,238.95,182.55,64-bit Windows 10 (10.0.19041),16384,4400,33333,512 GB Samsung SSD 970 PRO 512GB,LovelyMong
Fire Strike,1.1,11164,51.93,4904,10,14,Intel,29600,Core i9-10900KF Processor,FCLGA1200,93.97,93.97,125,September 29 2020,NVIDIA GeForce RTX 3080,2109,1338,41,2160,1,Approved ,27.21.14.5655,1338,46932,"Micro-Star International Co ., Ltd.",10240,233.57,181.16,64-bit Windows 10 (10.0.19041),32768,4000,33327,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,11547,53.71,5308,10,14,Intel,32137,Core i9-10900K Processor,FCLGA1200,102.02,102.02,125,September 24 2020,NVIDIA GeForce RTX 3080,2033,1300,42,2085,1,Approved ,27.21.14.5638,1300,44961,"Asustek Computer, Inc.",10240,224.14,173.33,64-bit Windows 10 (10.0.19041),16384,4404,33323,"1,024 GB ADATA SX8200PNP",raufzero
Fire Strike,1.1,12042,56.01,5004,8,14,Intel,26376,Core i7-10700K Processor,FCLGA1200,83.74,83.74,125,September 30 2020,NVIDIA GeForce RTX 3080,2066,1332,44,2130,1,Approved ,27.21.14.5655,1332,46818,EVGA Corporation,10240,233.48,180.43,64-bit Windows 10 (10.0.18363),16384,4398,33321,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,12409,57.72,5004,8,14,Intel,26697,Core i7-10700K Processor,FCLGA1200,84.76,84.76,125,September 28 2020,NVIDIA GeForce RTX 3080,2049,1307,55,2100,1,Approved ,27.21.14.5655,1307,45906,EVGA Corporation,10240,227.98,177.49,64-bit Windows 10 (10.0.18363),16384,4398,33316,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,15055,70.03,4441,16,7,AMD,32135,Ryzen 9 3950X,AM4,102.02,102.02,105,September 21 2020,NVIDIA GeForce RTX 3080,1914,1186,60,1965,1,Approved ,27.21.14.5638,1188,40094,"Asustek Computer, Inc.",10240,195.57,157.24,64-bit Windows 10 (10.0.19041),32768,3592,33315,"1,000 GB WDS100T2X0C-00L350",Lorelei-
Fire Strike,1.1,10865,50.54,5203,10,14,Intel,31608,Core i9-10900KF Processor,FCLGA1200,100.34,100.34,125,September 28 2020,NVIDIA GeForce RTX 3080,2112,1247,48,2190,1,Approved ,27.21.14.5655,1250,46681,"Micro-Star International Co ., Ltd.",10240,231.49,180.7,64-bit Windows 10 (10.0.19041),16384,4598,33315,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,14886,69.24,4491,16,7,AMD,31836,Ryzen 9 3950X,AM4,101.07,101.07,105,September 28 2020,NVIDIA GeForce RTX 3080,1938,1188,68,1995,1,Approved ,27.21.14.5638,1188,40342,"Micro-Star International Co ., Ltd.",10240,197.63,157.67,64-bit Windows 10 (10.0.18363),32768,3592,33310,480 GB SanDisk SSD PLUS 480 GB,2kite
Fire Strike,1.1,12256,57.0,4991,8,14,Intel,26337,Core i9-9900KS Processor,FCLGA1151,83.61,83.61,127,September 24 2020,NVIDIA GeForce RTX 3080,2033,1313,46,2100,1,Approved ,27.21.14.5638,1313,46388,"Asustek Computer, Inc.",10240,231.77,178.52,64-bit Windows 10 (10.0.19041),16384,4390,33308,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,15107,70.27,4474,16,7,AMD,32046,Ryzen 9 3950X,AM4,101.73,101.73,105,September 19 2020,NVIDIA GeForce RTX 3080,1973,1188,64,2025,1,Approved ,27.21.14.5638,1188,40043,Palit Microsystems Ltd.,10240,195.33,157.04,64-bit Windows 10 (10.0.18362),32768,3598,33299,"1,000 GB WDS100T3X0C-00SJG0",maier98-2
Fire Strike,1.1,10725,49.89,5203,10,14,Intel,31377,Core i9-10900KF Processor,FCLGA1200,99.61,99.61,125,September 30 2020,NVIDIA GeForce RTX 3080,2067,1342,49,2145,1,Approved ,27.21.14.5655,1357,47093,"Micro-Star International Co ., Ltd.",10240,233.4,182.37,64-bit Windows 10 (10.0.19041),16384,4598,33299,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11092,51.59,4902,10,14,Intel,29809,Core i9-10900KF Processor,FCLGA1200,94.63,94.63,125,September 29 2020,NVIDIA GeForce RTX 3080,2092,1338,42,2160,1,Approved ,27.21.14.5655,1338,46892,"Micro-Star International Co ., Ltd.",10240,233.03,181.22,64-bit Windows 10 (10.0.19041),32768,4000,33287,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,14622,68.01,4576,16,7,AMD,32236,Ryzen 9 3950X,AM4,102.34,102.34,105,September 24 2020,NVIDIA GeForce RTX 3080,1949,1188,68,2025,1,Approved ,27.21.14.5638,1188,40409,Palit Microsystems Ltd.,10240,197.77,158.05,64-bit Windows 10 (10.0.19041),32768,3598,33275,"1,000 GB WDS100T3X0C-00SJG0",maier98-2
Fire Strike,1.1,15050,70.0,4541,16,7,AMD,33177,Ryzen 9 3950X,AM4,105.32,105.32,105,September 27 2020,NVIDIA GeForce RTX 3080,1915,1188,69,2025,1,Approved ,27.21.14.5638,1188,39687,"Micro-Star International Co ., Ltd.",10240,194.95,154.77,64-bit Windows 10 (10.0.19041),16384,3192,33262,500 GB WDC WDS500G2B0B-00YS70,dogenzenji
Fire Strike,1.1,10923,50.8,5203,10,14,Intel,31626,Core i9-10900KF Processor,FCLGA1200,100.4,100.4,125,September 30 2020,NVIDIA GeForce RTX 3080,2058,1313,55,2100,1,Approved ,27.21.14.5655,1313,46352,"Micro-Star International Co ., Ltd.",10240,231.15,178.64,64-bit Windows 10 (10.0.19041),16384,4596,33246,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,10783,50.15,5203,10,14,Intel,31594,Core i9-10900KF Processor,FCLGA1200,100.3,100.3,125,September 29 2020,NVIDIA GeForce RTX 3080,2076,1350,47,2160,1,Approved ,27.21.14.5655,1350,46696,"Micro-Star International Co ., Ltd.",10240,231.24,180.95,64-bit Windows 10 (10.0.19041),16384,4600,33241,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11654,54.21,5303,10,14,Intel,31902,Core i9-10900K Processor,FCLGA1200,101.28,101.28,125,September 19 2020,NVIDIA GeForce RTX 3080,2011,1301,48,2160,1,Approved ,27.21.14.5638,1301,44635,Palit Microsystems Ltd.,10240,221.11,172.92,64-bit Windows 10 (10.0.19041),16384,4000,33238,"1,024 GB ADATA SX8200PNP",3lyuka
Fire Strike,1.1,10815,50.3,5203,10,14,Intel,31340,Core i9-10900KF Processor,FCLGA1200,99.49,99.49,125,September 29 2020,NVIDIA GeForce RTX 3080,2081,1356,47,2160,1,Approved ,27.21.14.5655,1357,46720,"Micro-Star International Co ., Ltd.",10240,232.46,180.37,64-bit Windows 10 (10.0.19041),16384,4596,33238,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12265,57.05,5002,8,14,Intel,25641,Core i9-9900K Processor,FCLGA1151,81.4,81.4,95,September 20 2020,NVIDIA GeForce RTX 3080,2063,1317,38,2145,1,Approved ,27.21.14.5638,1317,46601,"Asustek Computer, Inc.",10240,233.01,179.24,64-bit Windows 10 (10.0.19041),16384,4398,33225,"2,000 GB WDC WDS200T2B0B",Lynnfield_
Fire Strike,1.1,10854,50.49,5203,10,14,Intel,31499,Core i9-10900KF Processor,FCLGA1200,100.0,100.0,125,September 29 2020,NVIDIA GeForce RTX 3080,2064,1363,42,2115,1,Approved ,27.21.14.5655,1363,46507,"Micro-Star International Co ., Ltd.",10240,231.6,179.44,64-bit Windows 10 (10.0.19041),16384,4400,33220,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,11909,55.39,5002,8,14,Intel,26503,Core i7-10700K Processor,FCLGA1200,84.14,84.14,125,September 30 2020,NVIDIA GeForce RTX 3080,2065,1332,42,2130,1,Approved ,27.21.14.5655,1332,46742,EVGA Corporation,10240,233.45,179.93,64-bit Windows 10 (10.0.18363),16384,4398,33220,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,15260,70.98,4615,16,7,AMD,32642,Ryzen 9 3950X,AM4,103.63,103.63,105,September 18 2020,NVIDIA GeForce RTX 3080,1903,1174,56,1950,1,Approved ,27.21.14.5638,1188,39562,"Asustek Computer, Inc.",10240,192.42,155.52,64-bit Windows 10 (10.0.19041),32768,3592,33216,"1,000 GB Seagate FireCuda 520 SSD ZP1000GM30002",MooDSwinG
Fire Strike,1.1,12780,59.44,5304,8,14,Intel,28332,Core i9-9900K Processor,FCLGA1151,89.94,89.94,95,September 27 2020,NVIDIA GeForce RTX 3080,2021,1375,45,2085,1,Approved ,27.21.14.5638,1375,44129,"Asustek Computer, Inc.",10240,221.21,169.4,64-bit Windows 10 (10.0.19041),16384,4000,33206,250 GB Samsung SSD 970 EVO 250GB,Zori86
Fire Strike,1.1,10949,50.93,5203,10,14,Intel,30988,Core i9-10900KF Processor,FCLGA1200,98.38,98.38,125,September 29 2020,NVIDIA GeForce RTX 3080,2049,1363,43,2115,1,Approved ,27.21.14.5655,1363,46448,"Micro-Star International Co ., Ltd.",10240,231.35,179.18,64-bit Windows 10 (10.0.19041),16384,4398,33199,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,14597,67.9,4566,16,7,AMD,32685,Ryzen 9 3950X,AM4,103.76,103.76,105,September 28 2020,NVIDIA GeForce RTX 3080,1924,1187,66,2010,1,Approved ,27.21.14.5638,1188,40120,Gainward GmbH,10240,195.84,157.25,64-bit Windows 10 (10.0.19041),131072,3192,33185,"2,000 GB Seagate BarraCuda 120 SSD ZA2000CM10003",love21cn
Fire Strike,1.1,11886,55.29,5104,8,14,Intel,27366,Core i9-9900K Processor,FCLGA1151,86.88,86.88,95,September 28 2020,NVIDIA GeForce RTX 3080,2055,1313,58,2160,1,Approved ,27.21.14.5655,1313,46174,Palit Microsystems Ltd.,10240,229.96,178.14,64-bit Windows 10 (10.0.19041),16384,4200,33181,512 GB WDC PC SN730 SDBPNTY-512G-1032,ShawnMayer
Fire Strike,1.1,10813,50.3,5203,10,14,Intel,31004,Core i9-10900KF Processor,FCLGA1200,98.43,98.43,125,September 29 2020,NVIDIA GeForce RTX 3080,2085,1356,48,2160,1,Approved ,27.21.14.5655,1357,46726,"Micro-Star International Co ., Ltd.",10240,231.73,180.86,64-bit Windows 10 (10.0.19041),16384,4600,33181,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11965,55.66,5403,10,14,Intel,33014,Core i9-10900K Processor,FCLGA1200,104.81,104.81,125,September 28 2020,NVIDIA GeForce RTX 3080,1943,1188,63,2025,1,Approved ,27.21.14.5638,1188,43509,EVGA Corporation,10240,216.86,167.75,64-bit Windows 10 (10.0.19041),16384,4800,33179,"1,000 GB Sabrent Rocket 4.0 1TB",yamaha5018-2
Fire Strike,1.1,10900,50.7,5203,10,14,Intel,31408,Core i9-10900KF Processor,FCLGA1200,99.71,99.71,125,September 30 2020,NVIDIA GeForce RTX 3080,2060,1313,54,2115,1,Approved ,27.21.14.5655,1313,46309,"Micro-Star International Co ., Ltd.",10240,230.82,178.55,64-bit Windows 10 (10.0.19041),16384,4600,33172,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12027,55.94,5002,8,14,Intel,26060,Core i7-10700KF Processor,FCLGA1200,82.73,82.73,125,September 30 2020,NVIDIA GeForce RTX 3080,2084,1289,46,2130,1,Approved ,27.21.14.5655,1289,46598,"Micro-Star International Co ., Ltd.",10240,232.73,179.38,64-bit Windows 10 (10.0.19041),16384,4400,33150,500 GB Samsung SSD 970 EVO Plus 500GB,Crawling-2
Fire Strike,1.1,10588,49.25,5203,10,14,Intel,31076,Core i9-10900KF Processor,FCLGA1200,98.65,98.65,125,September 29 2020,NVIDIA GeForce RTX 3080,2108,1359,48,2175,1,Approved ,27.21.14.5655,1360,47160,"Micro-Star International Co ., Ltd.",10240,234.14,182.38,64-bit Windows 10 (10.0.19041),16384,4600,33140,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12106,56.31,5002,8,14,Intel,25764,Core i9-9900K Processor,FCLGA1151,81.79,81.79,95,September 20 2020,NVIDIA GeForce RTX 3080,2064,1305,38,2145,1,Approved ,27.21.14.5638,1305,46588,"Asustek Computer, Inc.",10240,232.54,179.43,64-bit Windows 10 (10.0.19041),16384,4398,33133,"2,000 GB WDC WDS200T2B0B",Lynnfield_
Fire Strike,1.1,10681,49.68,5203,10,14,Intel,31661,Core i9-10900KF Processor,FCLGA1200,100.51,100.51,125,September 29 2020,NVIDIA GeForce RTX 3080,2071,1356,48,2145,1,Approved ,27.21.14.5655,1357,46634,"Micro-Star International Co ., Ltd.",10240,231.94,180.1,64-bit Windows 10 (10.0.19041),16384,4598,33131,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12583,58.53,5032,18,14,Intel,36456,Core i9-10980XE Extreme Edition Processor,LGA2066,115.74,115.74,165,September 25 2020,NVIDIA GeForce RTX 3080,1945,1252,52,2070,1,Approved ,27.21.14.5638,1273,41372,Palit Microsystems Ltd.,10240,198.21,164.65,64-bit Windows 10 (10.0.19041),32768,3998,33123,"2,048 GB ADATA SX8200PNP",fireedo
Fire Strike,1.1,11507,53.52,5308,10,14,Intel,31515,Core i9-10900K Processor,FCLGA1200,100.05,100.05,125,September 24 2020,NVIDIA GeForce RTX 3080,2038,1250,41,2085,1,Approved ,27.21.14.5638,1250,44800,"Asustek Computer, Inc.",10240,223.64,172.52,64-bit Windows 10 (10.0.19041),16384,4402,33122,"1,024 GB ADATA SX8200PNP",raufzero
Fire Strike,1.1,11474,53.37,5404,10,14,Intel,32988,Core i9-10900K Processor,FCLGA1200,104.72,104.72,125,September 21 2020,NVIDIA GeForce RTX 3080,1959,1338,52,2070,1,Approved ,27.21.14.5638,1338,44294,Palit Microsystems Ltd.,10240,219.07,171.81,64-bit Windows 10 (10.0.18362),16384,4700,33118,"1,024 GB ADATA SX8200PNP",Mumriken-2
Fire Strike,1.1,11085,51.56,4904,10,14,Intel,29925,Core i9-10900KF Processor,FCLGA1200,95.0,95.0,125,September 29 2020,NVIDIA GeForce RTX 3080,2103,1225,43,2160,1,Approved ,27.21.14.5655,1225,46400,"Micro-Star International Co ., Ltd.",10240,230.93,179.1,64-bit Windows 10 (10.0.19041),32768,4000,33115,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,11602,53.96,5002,10,14,Intel,30433,Core i9-10900KF Processor,FCLGA1200,96.61,96.61,125,September 21 2020,NVIDIA GeForce RTX 3080,2027,1244,56,2085,1,Approved ,27.21.14.5638,1244,45035,"Asustek Computer, Inc.",10240,224.12,173.85,64-bit Windows 10 (10.0.19041),16384,4200,33110,512 GB SAMSUNG MZVLB512HBJQ-00000,0209kwon
Fire Strike,1.1,11020,51.26,4902,10,14,Intel,29228,Core i9-10900KF Processor,FCLGA1200,92.79,92.79,125,September 29 2020,NVIDIA GeForce RTX 3080,2104,1350,41,2175,1,Approved ,27.21.14.5655,1350,46880,"Micro-Star International Co ., Ltd.",10240,233.11,181.08,64-bit Windows 10 (10.0.19041),32768,4000,33107,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,10573,49.18,5203,10,14,Intel,31634,Core i9-10900KF Processor,FCLGA1200,100.43,100.43,125,September 30 2020,NVIDIA GeForce RTX 3080,2062,1283,55,2145,1,Approved ,27.21.14.5655,1313,46820,"Micro-Star International Co ., Ltd.",10240,233.08,180.69,64-bit Windows 10 (10.0.19041),16384,4600,33092,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11837,55.06,4991,8,14,Intel,26063,Core i9-9900KS Processor,FCLGA1151,82.74,82.74,127,September 30 2020,NVIDIA GeForce RTX 3080,2105,1313,46,2190,1,Approved ,27.21.14.5655,1313,46822,"Asustek Computer, Inc.",10240,231.77,181.5,64-bit Windows 10 (10.0.19041),16384,4390,33089,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,11809,54.93,5004,10,14,Intel,26582,Core i9-10900K Processor,FCLGA1200,84.39,84.39,125,September 30 2020,NVIDIA GeForce RTX 3080,2067,1277,48,2130,1,Approved ,27.21.14.5655,1277,46537,"Asustek Computer, Inc.",10240,231.69,179.58,64-bit Windows 10 (10.0.19041),16384,4500,33082,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,10618,49.39,5203,10,14,Intel,31639,Core i9-10900KF Processor,FCLGA1200,100.44,100.44,125,September 29 2020,NVIDIA GeForce RTX 3080,2079,1313,47,2145,1,Approved ,27.21.14.5655,1313,46634,"Micro-Star International Co ., Ltd.",10240,232.71,179.63,64-bit Windows 10 (10.0.19041),16384,4598,33066,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11069,51.49,5002,10,14,Intel,30671,Core i9-10900KF Processor,FCLGA1200,97.37,97.37,125,September 21 2020,NVIDIA GeForce RTX 3080,2069,1288,45,2130,1,Approved ,27.21.14.5638,1288,45953,"Micro-Star International Co ., Ltd.",10240,229.74,176.76,64-bit Windows 10 (10.0.19041),16384,4400,33062,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,14383,66.9,4499,16,7,AMD,31485,Ryzen 9 3950X,AM4,99.96,99.96,105,September 25 2020,NVIDIA GeForce RTX 3080,1953,1188,69,2010,1,Approved ,27.21.14.5638,1188,40443,"Micro-Star International Co ., Ltd.",10240,197.7,158.33,64-bit Windows 10 (10.0.19041),16384,3198,33045,500 GB WDS500G3X0C-00SJG0,PugWug
Fire Strike,1.1,10786,50.17,5203,10,14,Intel,31279,Core i9-10900KF Processor,FCLGA1200,99.3,99.3,125,September 25 2020,NVIDIA GeForce RTX 3080,2045,1313,49,2085,1,Approved ,27.21.14.5638,1313,46296,"Micro-Star International Co ., Ltd.",10240,230.05,178.92,64-bit Windows 10 (10.0.19041),16384,4596,33039,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12039,56.0,5103,8,14,Intel,26839,Core i7-10700K Processor,FCLGA1200,85.2,85.2,125,September 21 2020,NVIDIA GeForce RTX 3080,2038,1338,63,2100,1,Approved ,27.21.14.5638,1338,45805,"Micro-Star International Co ., Ltd.",10240,228.44,176.52,64-bit Windows 10 (10.0.19041),16384,EVO,33037,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
Fire Strike,1.1,14535,67.61,4566,16,7,AMD,32574,Ryzen 9 3950X,AM4,103.41,103.41,105,September 27 2020,NVIDIA GeForce RTX 3080,1920,1188,66,2010,1,Approved ,27.21.14.5638,1188,39929,Gainward GmbH,10240,194.67,156.66,64-bit Windows 10 (10.0.19041),131072,3192,33037,"2,000 GB Seagate BarraCuda 120 SSD ZA2000CM10003",love21cn
Fire Strike,1.1,11265,52.4,5308,10,14,Intel,32415,Core i9-10900K Processor,FCLGA1200,102.91,102.91,125,September 23 2020,NVIDIA GeForce RTX 3080,2012,1300,52,2055,1,Approved ,27.21.14.5638,1300,44721,"Asustek Computer, Inc.",10240,222.22,172.83,64-bit Windows 10 (10.0.19041),16384,4404,33030,"1,024 GB ADATA SX8200PNP",raufzero
Fire Strike,1.1,10958,50.97,5002,10,14,Intel,30661,Core i9-10900KF Processor,FCLGA1200,97.34,97.34,125,September 19 2020,NVIDIA GeForce RTX 3080,2074,1288,43,2130,1,Approved ,27.21.14.5638,1288,46069,"Micro-Star International Co ., Ltd.",10240,229.42,177.74,64-bit Windows 10 (10.0.19041),16384,4398,33005,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,10488,48.78,5203,10,14,Intel,30952,Core i9-10900KF Processor,FCLGA1200,98.26,98.26,125,September 29 2020,NVIDIA GeForce RTX 3080,2104,1350,47,2205,1,Approved ,27.21.14.5655,1350,47101,"Micro-Star International Co ., Ltd.",10240,232.53,182.96,64-bit Windows 10 (10.0.19041),16384,4598,32998,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,12136,56.45,5004,8,14,Intel,27026,Core i9-9900K Processor,FCLGA1151,85.8,85.8,95,September 23 2020,NVIDIA GeForce RTX 3080,2004,1275,61,2100,1,Approved ,27.21.14.5638,1275,45401,NVidia Corporation,10240,226.47,174.94,64-bit Windows 10 (10.0.19041),16384,Force,32992,960 GB Force MP510,SseuBaek
Fire Strike,1.1,11586,53.89,4990,8,14,Intel,26357,Core i9-9900KS Processor,FCLGA1151,83.68,83.68,127,September 28 2020,NVIDIA GeForce RTX 3080,2078,1313,46,2130,1,Approved ,27.21.14.5655,1313,46908,"Asustek Computer, Inc.",10240,234.15,180.65,64-bit Windows 10 (10.0.19041),16384,4388,32991,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,11498,53.48,5403,8,14,Intel,27253,Core i9-9900K Processor,FCLGA1151,86.52,86.52,95,September 21 2020,NVIDIA GeForce RTX 3080,2039,1300,39,2100,1,Approved ,27.21.14.5638,1300,46540,"Micro-Star International Co ., Ltd.",10240,233.21,178.71,64-bit Windows 10 (10.0.19041),16384,4200,32985,512 GB SAMSUNG MZVLB512HAJQ-00000,Hytar
Fire Strike,1.1,12566,58.45,5304,8,14,Intel,28050,Core i9-9900K Processor,FCLGA1151,89.05,89.05,95,September 27 2020,NVIDIA GeForce RTX 3080,1965,1224,59,2055,1,Approved ,27.21.14.5638,1250,44087,"Asustek Computer, Inc.",10240,220.77,169.38,64-bit Windows 10 (10.0.19041),16384,4000,32984,250 GB Samsung SSD 970 EVO 250GB,Zori86
Fire Strike,1.1,14716,68.45,4641,16,7,AMD,32576,Ryzen 9 3950X,AM4,103.42,103.42,105,September 27 2020,NVIDIA GeForce RTX 3080,1926,1188,66,2010,1,Approved ,27.21.14.5638,1188,39642,Gainward GmbH,10240,190.16,157.61,64-bit Windows 10 (10.0.19041),131072,3192,32982,"2,000 GB Seagate BarraCuda 120 SSD ZA2000CM10003",love21cn
Fire Strike,1.1,11842,55.08,5002,10,14,Intel,26465,Core i9-10900K Processor,FCLGA1200,84.02,84.02,125,September 29 2020,NVIDIA GeForce RTX 3080,2061,1263,49,2115,1,Approved ,27.21.14.5655,1263,46276,"Asustek Computer, Inc.",10240,230.62,178.44,64-bit Windows 10 (10.0.19041),16384,4496,32982,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,10993,51.13,5004,10,14,Intel,29570,Core i9-10900K Processor,FCLGA1200,93.88,93.88,125,September 18 2020,NVIDIA GeForce RTX 3080,2073,1313,44,2115,1,Approved ,27.21.14.5638,1313,46437,"Micro-Star International Co ., Ltd.",10240,232.1,178.66,64-bit Windows 10 (10.0.19041),16384,4000,32981,"1,024 GB Samsung SSD 970 PRO 1TB",눈쟁이
Fire Strike,1.1,14391,66.94,4565,16,7,AMD,31862,Ryzen 9 3950X,AM4,101.15,101.15,105,September 30 2020,NVIDIA GeForce RTX 3080,1950,1188,62,2010,1,Approved ,27.21.14.5638,1188,40166,"Micro-Star International Co ., Ltd.",10240,195.86,157.56,64-bit Windows 10 (10.0.19042),32768,3192,32971,"1,000 GB Sabrent Rocket 4.0 1TB",Geektech
Fire Strike,1.1,11899,55.35,5002,8,14,Intel,26633,Core i7-10700KF Processor,FCLGA1200,84.55,84.55,125,September 27 2020,NVIDIA GeForce RTX 3080,2027,1313,49,2085,1,Approved ,27.21.14.5638,1313,46018,"Asustek Computer, Inc.",10240,230.41,176.81,64-bit Windows 10 (10.0.19041),16384,4300,32966,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Fire Strike,1.1,12869,59.86,5304,8,14,Intel,27943,Core i9-9900K Processor,FCLGA1151,88.71,88.71,95,September 27 2020,NVIDIA GeForce RTX 3080,1985,1250,62,2040,1,Approved ,27.21.14.5638,1250,43616,"Asustek Computer, Inc.",10240,217.81,167.92,64-bit Windows 10 (10.0.19041),16384,3998,32966,250 GB Samsung SSD 970 EVO 250GB,Zori86
Fire Strike,1.1,14643,68.11,4474,16,7,AMD,31528,Ryzen 9 3950X,AM4,100.09,100.09,105,September 29 2020,NVIDIA GeForce RTX 3080,2009,1188,61,2025,1,Approved ,27.21.14.5655,1188,40003,"Giga-Byte Technology Co., Ltd.",10240,194.72,157.15,64-bit Windows 10 (10.0.19041),32768,3598,32964,500 GB Samsung SSD 970 EVO Plus 500GB,Carrera-3
Fire Strike,1.1,10639,49.48,5203,10,14,Intel,31268,Core i9-10900KF Processor,FCLGA1200,99.27,99.27,125,September 29 2020,NVIDIA GeForce RTX 3080,2052,1363,43,2115,1,Approved ,27.21.14.5655,1363,46452,"Micro-Star International Co ., Ltd.",10240,231.83,178.92,64-bit Windows 10 (10.0.19041),16384,4400,32957,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,12061,56.1,5002,8,14,Intel,25188,Core i9-9900K Processor,FCLGA1151,79.96,79.96,95,September 19 2020,NVIDIA GeForce RTX 3080,2066,1303,36,2145,1,Approved ,27.21.14.5638,1303,46566,"Asustek Computer, Inc.",10240,233.35,178.79,64-bit Windows 10 (10.0.19041),16384,4300,32946,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Lynnfield_
